ids,intents,sentences,sentence_orgin
3335,datetime_query,Nói cho tôi biết thời gian ở Jakarta ,tell me the time in jakarta
16761,email_query,Hãy cho tôi biết ai là người gửi email của tôi ,tell me who the senders of my emails
7995,calendar_remove,Xóa các sự kiện hiện tại của tôi khỏi Lịch ,erase my current events from calendar
6523,general_quirky,olly bạn mơ về cái gì ,olly what do you dream about
8986,calendar_remove,Xóa kỳ nghỉ của tôi theo lịch trình cho tháng 7 ,remove my vacation scheduled for july
7389,calendar_remove,Vui lòng xóa ngày ăn tối dự kiến vào thứ Sáu này lúc chín giờ tối ,please remove dinner date scheduled for this friday at nine pm
12660,transport_ticket,Đặt cho tôi một chuyến tàu đi tàu ,book me a train ride
9430,play_radio,Chơi trò chơi Miami Heat and Warriors ,play the miami heat and warriors game
4615,takeaway_order,Gọi Pizza Hut và đặt hàng một chiếc bánh pizza chảo lớn với giăm bông và nấm ,call pizza hut and order a large pan pizza with ham and mushrooms
16590,email_sendemail,Google tôi cần trả lời email cuối cùng đó ,google i need to answer that last email
14197,qa_currency,tỷ giá hối đoái hiện tại giữa đồng đô la và đồng euro là bao nhiêu ,what is the current exchange rate between the dollar and the euro
4512,datetime_query,bạn có thể vui lòng cho tôi biết thời gian hiện tại là gì ,could you please tell me what the current time is
7855,calendar_set,Thiết lập một cuộc họp với giáo viên của con trai tôi vào thứ Sáu ,set up a meeting with my son's teacher for friday
12456,transport_query,Làm cách nào để tôi đến cửa hàng tạp hóa ,how do i get to the grocery store
4250,weather_query,Hôm nay trời mưa có mưa không ,is it raining later today
455,iot_hue_lightchange,Sửa đèn trong phòng khách đến màu đỏ ,fix the lights in the living room to red
14595,qa_stock,cổ phiếu facebook đã tăng bao nhiêu đêm qua ,how much did facebook stock increase last night
7261,calendar_set,nhắc nhở tôi ba mươi phút trước cuộc gặp gỡ của tôi vào lúc ba giờ tối vào ngày mai ,remind me thirty minutes before my meeting at three pm tomorrow
16510,email_sendemail,Gửi câu trả lời này để nhận email ,send this reply to received email
787,weather_query,thời tiết hôm nay thế nào ,how is the weather today
1685,weather_query,có hoặc không có nhiệt độ ngày mai là nóng ,yes or no tomorrows temperature is to be hot
7067,calendar_query,Bất kỳ sự kiện nào trong lịch của tôi ngày hôm nay ,any events in my calendar today
5620,play_music,Chơi bài hát này trên mười hai giờ sáng ,play this song on twelve am
13179,qa_factoid,Cung cấp các tài liệu tham khảo hợp lệ với thông tin để giúp mọi người hiểu tư duy phê phán và cung cấp tín dụng trong đó tín dụng đáo hạn thay vì duy trì thông tin giả mạo và sự kiện thay thế ,provide valid references with information to help people understand critical thinking and giving credit where credit is due rather than perpetuate fake news and alternative facts
17077,email_sendemail,Gửi email cảm ơn cá nhân đến George ,send a personal thank you email to george
10309,play_game,Bắt đầu nhện ,start spider
4349,datetime_query,Nói cho tôi biết thời gian ở Tokyo ,tell me the time in tokyo
16695,email_query,Email đến từ mẹ gì ,what emails came from mom
15442,social_post,Tweet một đánh giá tiêu cực đến tên công ty ,tweet a negative review to at company name
16785,email_query,Tôi đã nhận được bất kỳ thư nào trong giờ cuối cùng ,have i received any mail in the last hour
5486,datetime_query,Bao nhiêu giờ từ nửa đêm về thành phố ,how many hours gone from midnight on city
291,iot_cleaning,hút bụi bếp ,vacuum the kitchen
15390,social_post,Quản lý trạng thái Facebook ,manage facebook status
259,audio_volume_down,Bạn quá to. ,you're too loud
17101,email_query,Hộp thư đến của tôi trông như thế nào ,how is my inbox looking at the moment
14434,qa_currency,Bao nhiêu euro mỗi u. S. d. hôm nay ,how much euros per u. s. d. today
4815,datetime_query,Ở một thành phố khác là mấy giờ rồi ,in another city what time is it
15823,email_query,Tôi đã nhận được bất cứ điều gì mới từ sếp của tôi ,did i get anything new from my boss
5798,news_query,điện thoại Iphone ,iphone
7054,calendar_query,Có bất cứ điều gì trên lịch của tôi vào thứ Sáu vào buổi sáng sau khi tôi đi làm ,is there anything on my calendar on friday in the morning after i get to work
16247,email_query,Tôi có thư nào không ,do i have any mail
7932,calendar_set,Olyly nhắc nhở tôi về kỳ thi mắt của tôi tại Walmart vào ngày hai mươi sáu ,olly remind me about my eye exam at walmart on the twenty sixth
4195,music,Chơi Giáng sinh cuối cùng của George Michael ,play last christmas by george michael
2632,datetime_query,Hãy cho tôi biết ngày hôm nay ở định dạng Mỹ ,let me know today's date in american format
3381,iot_cleaning,Kích hoạt chân không ,activate vacuum
1204,play_music,Chơi Lady ngay bây giờ ,play lady now
12609,transport_taxi,lên lịch cho tôi một chiếc taxi cho sau cuộc họp thứ năm của tôi ,schedule me a taxi for after my thursday meeting
15161,news_query,cho tôi biết những gì hiện đang có xu hướng ,tell me what is currently trending
15617,social_post,Khiếu nại dịch vụ tiêu dùng Pizza của Domino ,domino's pizza consumer service complaint
8278,calendar_set,Lên lịch nhắc nhở về tháng mười năm tháng 3 và tên đầu vào như cuộc họp ,schedule a reminder on fifteenth march and input name as meeting
13380,qa_definition,tra cứu những gì từ này có nghĩa là ,look up what this word means
3210,news_query,Hãy cho tôi biết nếu có bất cứ điều gì xảy ra trên chủ đề đó ,let me know if anything happens on that subject
2636,audio_volume_mute,âm lượng câm bây giờ ,mute volume now
9922,cooking_recipe,Làm thế nào để tôi lăn sushi ,how do i roll sushi
3571,iot_hue_lightoff,Vui lòng tắt đèn trong phòng ngủ ,please turn off the lights in bedroom
5454,weather_query,Tôi đi với kính râm đen hay không ,i go with black sunglasses or not
4468,alarm_set,hoãn báo động của tôi bằng mười lăm phút ,postpone my alarm by fifteen mins
12780,transport_taxi,yêu cầu một uber bây giờ ,request an uber now
3587,weather_query,Thời tiết trong tuần này là gì ,what is the weather in this week
8156,calendar_query,Là cuộc hẹn vào ngày mai trong văn phòng Middletown ,is tomorrow's appointment in the middletown office
6266,general_quirky,Bạn có thể tìm kiếm tôi không ,can you search for me
1100,general_greet,bạn hôm nay thế nào ,how are you today
3346,datetime_convert,Sự khác biệt thời gian giữa vị trí của tôi và Hồng Kông là gì ,what is the time difference between my location and hong kong
1585,music_likeness,Vui lòng lưu ý kiến của tôi về bài hát hiện đang chơi ,please save my opinion about the song that is currently playing
7637,calendar_set,Thêm lời nhắc sinh nhật vào tháng 9 ,add birthday reminder on september four
1111,play_music,Chơi bài hát footloose ,play the footloose song
8293,calendar_set,Sự kiện lặp đi lặp lại được thêm vào Lịch ,repetitive event added to calendar
16751,query,bất kỳ email nào ,any emails
1207,alarm_remove,Hủy báo thức ba giờ chiều của tôi ,cancel my three pm alarm
8305,calendar_set,Thêm một ngày ăn trưa vào lịch của tôi cho tháng 3 năm mười lăm từ mười hai buổi trưa đến một giờ chiều ,add a lunch date to my calendar for march fifteenth from twelve noon to one pm
2950,music_likeness,Lưu bài hát này là yêu thích của tôi ,save this song as my favorite
16304,email_query,Có bất kỳ email mới nào trong hộp thư đến của tôi John ngay bây giờ ,are there any new emails in my inbox john right now
11421,play_podcasts,Hãy bắt đầu podcast của tôi ,please start my podcast
11382,play_podcasts,Chơi Bacyionate Cook Tập hai mươi ba ,play compassionate cook episode twenty three
14480,general_quirky,nói với tôi tốc độ để đi nắng ,tell me speed to go sun
1601,play_music,Chơi các bài hát từ Titanic ,play songs from titanic
14754,qa_factoid,Múi giờ nào ở Cuba ,what time zone is in cuba
8758,calendar_set,nhắc nhở tôi về cuộc họp lúc tám giờ sáng đến mười hai giờ chiều ,remind me about meeting at eight am to twelve pm
12572,transport_query,được đào tạo theo lịch trình ở mười ,are trains on schedule at ten
13060,qa_definition,cho tôi định nghĩa về trường học ,give me the definition of school
4943,audio_volume_down,Hãy nói chuyện mềm hơn ,please talk softer
6551,general_quirky,Đó là một ngày làm việc rất bận rộn ,it was a very hectic workday
15160,query,Tôi có thể biết những gì đang có xu hướng trong Twitter ,may i know what is trending in twitter
5452,weather_query,Tôi có cần phải lấy một chiếc ô ngày hôm nay không ,do i need to take an umbrella today
14307,qa_factoid,Ý nghĩa địa lý của Ấn Độ là gì ,what is the geographical significance of india
5794,alarm_set,Đặt báo thức trong thời gian một giờ ,set an alarm in an hour's time
10677,lists_createoradd,Thêm xây dựng sơ yếu lý lịch của tôi vào danh sách để làm của tôi ,add build my resume to my to do list
1668,music,Chỉ có Christian Rock từ một nghìn chín trăm chín mươi lên sẽ được chọn và chơi ,only christian rock from one thousand nine hundred and ninety upwards is to be selected and played
11759,recommendation_events,Tên sự kiện đang diễn ra trong khu vực tôi là gì ,what is the event name going in me area
742,play_music,Chơi tất cả các bài hát Pop mới nhất ,play all the latest pop songs
2430,alarm_query,Vui lòng kiểm tra báo động ,please check alarms
16433,email_sendemail,Vui lòng gửi cho gia đình tôi một email nói rằng sau đây ,please send my family an email that says the following
4536,news_query,Những câu chuyện tin tức chính trên LA lần bây giờ là gì ,what are the main news stories on the la times now
13393,qa_factoid,tìm khối lượng của mặt trời ,find the mass of the sun
14606,qa_factoid,Ok Google đã làm Angelina Jolie rời Brad Pitt ,ok google did angelina jolie leave brad pitt
14776,qa_stock,Alexa Giá cổ phiếu AMD là gì ,alexa what are amd stock prices
464,datetime_query,cho tôi biết ngày và thời gian ,tell me the date and the time
13428,general_quirky,Truy cập ứng dụng Clue của tôi và cho tôi biết ngày nào trong chu kỳ của tôi ,access my clue app and tell me what day of my cycle i am on
5692,music_likeness,Ghi lại Pb. ,record pb
2702,play_music,Chơi nhạc rock ,play rock music please
14519,qa_definition,cho tôi định nghĩa về từ kiêu kỳ ,give me the definition of the word haughty
9650,play_radio,Tôi muốn nghe chương trình một trên lastfm ,i want to hear program one on lastfm
