ids,intents,sentences,sentence_orgin
13111,qa_definition,Giám đốc chỉ đạo một hành động ,director who direct an act
1553,hue_lightoff,Tắt đèn trong phòng khách ,turn off the lights in the living room
2096,takeaway_query,Vườn Bắc Kinh có đơn đặt hàng trực tuyến không ,does peking garden do orders online
2671,alarm_query,bạn vui lòng kiểm tra xem tôi có đặt báo thức cho sáng mai không ,would you please check to see if i've set my alarm for tomorrow morning
4021,datetime_query,Bao nhiêu ngày trong tháng này ,how many days are in this month
1852,iot_hue_lightdim,nó quá sáng ở đây ,its too bright in here
1214,iot_hue_lightchange,Tôi muốn ánh sáng màu xanh ,i want blue lighting
15507,social_post,Tweet @Insightbb Cáp đã hết lần nữa trong khu phố vùng cao nguyên ,tweet @insightbb the cable is out again in the highland terrace neighborhood
3081,takeaway_order,Tôi muốn ăn hai pita gyros xin vui lòng và một số cốc ăn kiêng ,i want to eat two pita gyros please and some diet coke
14008,qa_factoid,Nói cho tôi biết về vịnh hẹp ,tell me about fjords
8227,calendar_query,Mấy giờ tôi phải đón John một lần nữa ,what time am i supposed to pick up john again
3845,takeaway_order,Đặt xương sườn cho bữa tối ,order ribs for dinner
8610,calendar_query,Bữa tiệc sẽ bắt đầu ở đâu ,where the party will take start
9774,play_audiobook,Chơi Audiobook nơi chúng ta rời đi ,play audiobook where we left off
4686,play_music,Vui lòng chơi bài hát sau ,please play the following song
9329,play_radio,Chơi đài phát thanh ngẫu nhiên ,play random radio station
1950,news_query,bất kỳ tin tức đột phá ,any breaking news
12059,recommendation_events,Những gì đang xảy ra gần tôi trong tuần này ,what's happening near me this week
10976,lists_query,Trong danh sách cho tôi biết tên ,on the list tell me the names
5628,iot_wemo_off,Tắt quạt ,turn off the fan
4308,datetime_query,thời gian ở múi giờ Thái Bình Dương là gì ,what is the time in the pacific time zone at this very moment
12648,transport_ticket,Đánh giá lái xe thực tế. ,practical driving assessment
11808,recommendation_locations,Nói cho tôi biết nơi tôi có thể đi mua sắm trong khu vực này ,tell me where i can go shopping in this area
9486,play_radio,Điều chỉnh vào Bob và Tom ,tune in to bob and tom
2410,datetime_query,Bạn có thể cho tôi biết ngày hôm nay ,can you tell me the date today
1343,play_music,Chơi nhạc cổ điển cũ ,play old classic music
14724,qa_definition,giúp micro ,help microphone
6349,general_quirky,này whatsapp. ,hey what'sapp
16553,email_querycontact,Bạn sẽ tra cứu thông tin liên lạc của Joe cho tôi ,will you look up joe's contact information for me
5761,iot_hue_lightoff,Tắt đèn ,switch off light
7420,calendar_set,Làm một cuộc họp với bạn bè ,make a meeting with friend
5894,play_music,Chơi Sufi Songs. ,play sufi songs
16278,email_sendemail,Gửi email sau để bro hi xuống ăn tối nay ,send the following email to bro hi come down for dinner tonight
2628,audio_volume_up,Giảm khối lượng trình phát nhạc của tôi lên năm mươi phần trăm mức hiện tại của nó ,lower my music player volume by fifty percent of its current level
15273,social_query,Xin vui lòng cho tôi biết những gì đang xảy ra với phương tiện truyền thông xã hội của tôi ,please let me know what's happening to my social media
6693,general_quirky,hey olly tôi đang có một ngày tồi tệ ngày hôm nay tôi có thể xem những gì để cổ vũ tôi ,hey olly i am having a bad day today what can i watch to cheer me up
7897,calendar_query,Tôi có các cuộc hẹn nào được đặt cho ngày mai không ,do i have any appointments set for tomorrow
13189,qa_stock,cho tôi biết những cổ phiếu nào là những người tăng đáng kể trong thị trường chứng khoán Nasdaq ngày nay ,tell me which stocks were the biggest gainers in stock market nasdaq today
16921,email_query,email hiện tại ,current emails
6666,general_quirky,Tổng thể ngày ,overall day
3998,news_query,Alexa những gì đang diễn ra ngày hôm nay ,alexa what is going on today
14941,qa_maths,Mở máy tính ,open calculator
744,play_music,Chơi Playlist vui vẻ Tiếp theo ,play happy playlist next
10232,cooking_recipe,Làm thế nào để chuẩn bị tốt nhất một cá hồi hoặc haddock ,how to best prepare a salmon or haddock
6264,general_quirky,Tôi đang ở trong tâm trạng xấu cho tôi biết một trò đùa ,i am in bad mood tell me a joke
10733,lists_remove,loại bỏ các công việc từ danh sách để làm của tôi ,remove chores from my to do list
7299,calendar_set,Đặt lời nhắc về cuộc họp lúc chín giờ sáng ngày mai ,set a reminder of meeting at nine am tomorrow
14678,qa_stock,cho tôi giá cổ phiếu khai mạc Sony ,give me the opening stock price of sony
16189,email_sendemail,Gửi email đến chú tôi về tình huống thời tiết hiện tại ,send email to my uncle about situation of current weather
7849,calendar_set,Nói cho tôi biết khi cuộc hẹn bác sĩ tiếp theo của tôi là ,tell me when my next doctors appointment is
11276,play_podcasts,bạn có thể chơi podcast tiếp theo không ,can you play the next podcast
3424,iot_coffee,Bạn có thể đặt máy pha cà phê của tôi để làm cho tôi cà phê lúc bốn giờ chiều ,can you set my coffee machine to make me coffee at four pm time
16447,email_query,Có bao nhiêu email gần đây có người gửi hoặc dòng chủ đề này ,how many recent emails have this sender or subject line
2141,weather_query,Hôm nay lấy ô ,today get umbrella
4415,music_query,Bài hát này là album nào ,what album is this song on
5725,audio_volume_up,Tăng tập sách của bạn ,raise your volume
15622,social_post,bàn tiêu dùng ,consumer desk
693,takeaway_query,Tôi vừa đặt hàng thực phẩm gọi và xem nó đã được giao ,i just ordered food call and see it has been delivered
8002,calendar_remove,Xóa cuộc hẹn của tôi vào ngày mai ,delete my appointment tomorrow
1315,iot_hue_lightchange,"Này, bạn có thể làm cho nó màu xanh ở đây ",hey can you make it blue in here
1500,iot_hue_lighton,Bật đèn hội trường ,turn on hall lights
16159,email_addcontact,thêm một email mới ,add a new email
12652,transport_query,Đưa ra hướng dẫn cho Pizza Hut ,give directions to pizza hut
10998,lists_query,những gì trong danh sách ,what is on the list
8144,calendar_set,Thêm một bữa tiệc mừng hôn nhân vào Chủ nhật này ,add a marriage celebration party on this sunday
1081,weather_query,Chỉ cho tôi danh sách thời tiết cho ngày mai ,show me weather list for tomorrow
198,takeaway_query,dominos có takeaway không ,does dominos do takeaway
8974,calendar_query,Bạn có thể chỉ cho tôi danh sách cuộc hẹn của tôi ,can you show me list of my appointment
12714,transport_taxi,Đặt một uber để đón tôi bên ngoài thanh Long Island ngay bây giờ ,book an uber to pick me up outside of long island bar right now
6215,general_quirky,Hôm nay quá bận rộn ,today was too busy
5398,iot_hue_lightoff,Tắt tất cả đèn ,switch off all lights
6445,general_quirky,Katy Perry đã có bao nhiêu mười giai điệu hàng đầu ,how many top ten tunes did katy perry have last year
15053,qa_definition,một con voi trông như thế nào ,how does an elephant looks like
13337,qa_definition,Vui lòng xác định từ đạo đức giả ,please define the word hypocrisy
1612,iot_hue_lightoff,hạn chế về thời gian ,time constrain
4695,alarm_set,bạn có thể đặt báo thức cho bảy giờ sáng không ,can you set an alarm for seven am
6157,news_query,Những gì mới nhất ,what's the latest
5416,takeaway_order,Olly đặt một đơn đặt hàng cho một đĩa combo từ Trung Quốc buffet xin vui lòng ,olly place an order for a combo platter from china buffet please
13505,qa_factoid,Thủ đô của Phap la gi ,what is the capital of france
14215,qa_maths,Ba ba trăm năm mươi lăm ,what's three plus three hundred and fifty five
10040,cooking_recipe,công thức cookie là gì ,what is a cookie recipe
16084,email_query,Những email mới đã được nhận ,which new emails were received
1789,weather_query,Là thời tiết lạnh ,is the weather cold
2137,play_music,Chơi Foke. ,play foke
1393,query,thời gian ,time
2883,iot_hue_lightoff,Hãy tắt đèn trong bếp ,please turn off the lights in the kitchen
5130,play_music,Chơi những bài hát được thêm gần đây ,play recently added songs
3171,play_music,Chơi danh sách phát nhạc rock của tôi ,play my rock music playlist
3910,play_music,Bắt đầu âm nhạc yêu thích của tôi ,start my favorite music
13126,general_quirky,bạn là gì ,what are you
4611,datetime_query,Thời gian trong múi giờ núi là gì ,what is the time in the mountain time zone
3345,datetime_query,Bây giờ là mấy giờ ở Hồng Kông ,what time is it in hong kong
3905,alarm_remove,"Kickball đã kết thúc, tôi không cần báo động cho Kickball vào tối thứ Tư nữa ",kickball is over i do not need the alarm for kickball on wednesday evening any longer
12412,transport_traffic,bạn có thể cho tôi biết điều kiện lưu lượng truy cập hiện tại của vị trí của tôi không ,can you tell me the current traffic condition of my location
14352,news_query,Hãy cho tôi biết đại diện quốc hội của tôi Hồ sơ bỏ phiếu về các vấn đề sức khỏe sinh sản ,tell me my congressional representatives voting records on reproductive health issues
16292,email_querycontact,Có cách nào để kéo thông tin về một số liên lạc ,is there a way to pull up information about a contact
3136,iot_coffee,Tôi muốn một tách cà phê với một loại kem và ba đường ,i would like a cup of coffee with one cream and three sugars
13925,qa_factoid,Những gì các quốc gia biên giới New Hampshire ,what states border new hampshire
5193,datetime_query,Bây giờ là mấy giờ ở thành phố New York ,what time is it in new york city right now
11217,lists_query,Liệt kê danh sách tôi có ,list the lists i have
7187,calendar_query,Ngày nào trong tuần là sinh nhật của tôi trong năm nay ,what day of the week is my birthday this year
14940,qa_maths,Câu trả lời cho x là gì ,what is the answer to x
16515,email_query,Tôi có bất kỳ email nào từ jo ,do i have any emails from jo
6631,general_quirky,Bạn nghĩ gì về Trump ,what do you think of trump
9937,cooking_recipe,Tôi có một số cá hồi làm thế nào để tôi chuẩn bị điều này ,i have some salmon how do i prepare this
771,news_query,cho tôi cập nhật tin tức từ bbc ,give me the news update from bbc
8816,calendar_remove,đi đến năm sự kiện và xóa ,go to the event year and delete
15267,social_query,bất cứ điều gì mới trên phương tiện truyền thông xã hội ,anything new on social media
681,qa_stock,Giữ cho tôi cập nhật về giá thị trường chứng khoán ,keep me updated on stock market prices
7330,calendar_set,Hãy cho tôi một thông báo ba ngày trước kỳ thi hóa học của tôi xin vui lòng ,give me a three day notification before my chemistry exam please
